id_stat,nom_region,nom_espece,date_plantation,superficie,pluviometrie,temperature_min,temperature_max,taux_survie_plants,rendement_moyen,annee
610,Comoé,Goyave,2019-12-19,121.69,325.16,17.0,35.2,60.43,4.32,2022
610,Comoé,Goyave,2022-09-20,198.7,325.16,17.0,35.2,60.43,4.32,2022
610,Comoé,Goyave,2024-05-18,300.28,325.16,17.0,35.2,60.43,4.32,2022
611,Comoé,Papaye,2019-03-05,202.62,69.75,17.92,30.5,79.66,4.78,2022
611,Comoé,Papaye,2019-12-15,451.01,69.75,17.92,30.5,79.66,4.78,2022
611,Comoé,Papaye,2023-01-29,362.33,69.75,17.92,30.5,79.66,4.78,2022
612,Comoé,Cocotier,2019-08-20,363.91,421.02,20.21,34.35,82.44,9.19,2022
612,Comoé,Cocotier,2023-03-04,57.86,421.02,20.21,34.35,82.44,9.19,2022
612,Comoé,Cocotier,2023-08-29,432.27,421.02,20.21,34.35,82.44,9.19,2022
612,Comoé,Cocotier,2023-11-28,191.38,421.02,20.21,34.35,82.44,9.19,2022
613,Comoé,Teck,2019-04-23,216.5,20.79,16.48,39.8,84.01,4.84,2022
613,Comoé,Teck,2019-09-19,387.92,20.79,16.48,39.8,84.01,4.84,2022
613,Comoé,Teck,2023-05-02,405.35,20.79,16.48,39.8,84.01,4.84,2022
613,Comoé,Teck,2024-12-05,416.08,20.79,16.48,39.8,84.01,4.84,2022
614,Comoé,Acajou,2019-11-12,281.55,496.24,24.27,33.1,66.24,7.81,2022
614,Comoé,Acajou,2020-03-01,480.98,496.24,24.27,33.1,66.24,7.81,2022
614,Comoé,Acajou,2020-06-06,64.49,496.24,24.27,33.1,66.24,7.81,2022
614,Comoé,Acajou,2021-05-19,214.53,496.24,24.27,33.1,66.24,7.81,2022
614,Comoé,Acajou,2023-04-24,115.75,496.24,24.27,33.1,66.24,7.81,2022
614,Comoé,Acajou,2023-08-20,122.03,496.24,24.27,33.1,66.24,7.81,2022
614,Comoé,Acajou,2024-05-08,162.74,496.24,24.27,33.1,66.24,7.81,2022
615,Comoé,Iroko,2019-09-24,122.11,217.41,17.46,37.29,70.42,8.09,2022
615,Comoé,Iroko,2020-02-26,444.67,217.41,17.46,37.29,70.42,8.09,2022
615,Comoé,Iroko,2020-05-29,297.55,217.41,17.46,37.29,70.42,8.09,2022
615,Comoé,Iroko,2021-11-16,305.54,217.41,17.46,37.29,70.42,8.09,2022
615,Comoé,Iroko,2022-04-20,258.73,217.41,17.46,37.29,70.42,8.09,2022
615,Comoé,Iroko,2023-05-20,322.34,217.41,17.46,37.29,70.42,8.09,2022
615,Comoé,Iroko,2024-12-17,98.8,217.41,17.46,37.29,70.42,8.09,2022
616,Comoé,Samba,2019-03-20,272.53,305.11,16.35,36.27,61.31,4.53,2022
616,Comoé,Samba,2019-07-29,300.86,305.11,16.35,36.27,61.31,4.53,2022
616,Comoé,Samba,2022-07-07,94.12,305.11,16.35,36.27,61.31,4.53,2022
616,Comoé,Samba,2023-11-02,493.45,305.11,16.35,36.27,61.31,4.53,2022
617,Comoé,Eucalyptus,2019-12-31,21.01,445.07,22.08,25.93,98.9,6.8,2022
617,Comoé,Eucalyptus,2021-11-09,189.52,445.07,22.08,25.93,98.9,6.8,2022
617,Comoé,Eucalyptus,2022-03-26,451.2,445.07,22.08,25.93,98.9,6.8,2022
617,Comoé,Eucalyptus,2023-01-15,199.5,445.07,22.08,25.93,98.9,6.8,2022
617,Comoé,Eucalyptus,2023-10-16,312.94,445.07,22.08,25.93,98.9,6.8,2022
618,Denguélé,Cacao,2019-02-26,60.53,75.53,19.32,39.15,92.94,7.84,2022
618,Denguélé,Cacao,2020-01-21,328.11,75.53,19.32,39.15,92.94,7.84,2022
618,Denguélé,Cacao,2020-02-15,154.29,75.53,19.32,39.15,92.94,7.84,2022
618,Denguélé,Cacao,2020-04-10,26.43,75.53,19.32,39.15,92.94,7.84,2022
618,Denguélé,Cacao,2020-12-07,460.73,75.53,19.32,39.15,92.94,7.84,2022
618,Denguélé,Cacao,2024-08-22,342.76,75.53,19.32,39.15,92.94,7.84,2022
619,Denguélé,Café,2019-06-29,15.39,32.68,18.15,33.09,78.98,8.7,2022
619,Denguélé,Café,2021-08-27,458.27,32.68,18.15,33.09,78.98,8.7,2022
619,Denguélé,Café,2022-01-11,301.59,32.68,18.15,33.09,78.98,8.7,2022
619,Denguélé,Café,2023-03-22,452.25,32.68,18.15,33.09,78.98,8.7,2022
619,Denguélé,Café,2024-03-26,463.1,32.68,18.15,33.09,78.98,8.7,2022
620,Denguélé,Palmier à huile,2019-04-08,315.83,232.6,15.6,33.43,60.68,4.97,2022
620,Denguélé,Palmier à huile,2019-04-26,381.34,232.6,15.6,33.43,60.68,4.97,2022
620,Denguélé,Palmier à huile,2019-05-02,212.18,232.6,15.6,33.43,60.68,4.97,2022
620,Denguélé,Palmier à huile,2020-06-17,71.08,232.6,15.6,33.43,60.68,4.97,2022
620,Denguélé,Palmier à huile,2022-12-17,231.7,232.6,15.6,33.43,60.68,4.97,2022
620,Denguélé,Palmier à huile,2023-07-16,403.8,232.6,15.6,33.43,60.68,4.97,2022
620,Denguélé,Palmier à huile,2023-07-21,458.06,232.6,15.6,33.43,60.68,4.97,2022
621,Denguélé,Hévéa,2019-01-19,141.65,493.44,22.72,27.98,66.79,8.02,2022
621,Denguélé,Hévéa,2019-09-22,263.98,493.44,22.72,27.98,66.79,8.02,2022
621,Denguélé,Hévéa,2020-02-08,288.47,493.44,22.72,27.98,66.79,8.02,2022
621,Denguélé,Hévéa,2020-09-18,416.57,493.44,22.72,27.98,66.79,8.02,2022
621,Denguélé,Hévéa,2021-08-14,50.92,493.44,22.72,27.98,66.79,8.02,2022
621,Denguélé,Hévéa,2022-12-26,321.2,493.44,22.72,27.98,66.79,8.02,2022
622,Denguélé,Anacardier,2019-05-12,147.58,251.34,15.51,29.18,83.25,6.55,2022
622,Denguélé,Anacardier,2021-08-17,387.05,251.34,15.51,29.18,83.25,6.55,2022
623,Denguélé,Mangue,2020-05-11,467.84,491.76,16.41,28.03,86.32,2.41,2022
623,Denguélé,Mangue,2020-08-11,150.41,491.76,16.41,28.03,86.32,2.41,2022
623,Denguélé,Mangue,2021-06-05,235.78,491.76,16.41,28.03,86.32,2.41,2022
623,Denguélé,Mangue,2024-08-10,406.11,491.76,16.41,28.03,86.32,2.41,2022
623,Denguélé,Mangue,2024-09-26,77.39,491.76,16.41,28.03,86.32,2.41,2022
624,Denguélé,Goyave,2019-01-23,364.0,390.66,20.78,27.2,62.13,2.33,2022
624,Denguélé,Goyave,2019-12-08,170.47,390.66,20.78,27.2,62.13,2.33,2022
624,Denguélé,Goyave,2020-12-21,284.22,390.66,20.78,27.2,62.13,2.33,2022
624,Denguélé,Goyave,2024-07-29,183.14,390.66,20.78,27.2,62.13,2.33,2022
624,Denguélé,Goyave,2024-07-31,167.95,390.66,20.78,27.2,62.13,2.33,2022
625,Denguélé,Papaye,2021-09-15,18.93,116.8,15.42,25.27,84.46,8.26,2022
625,Denguélé,Papaye,2022-07-09,194.47,116.8,15.42,25.27,84.46,8.26,2022
626,Denguélé,Cocotier,2019-04-16,374.53,238.45,22.18,28.71,81.43,3.67,2022
626,Denguélé,Cocotier,2020-02-09,335.12,238.45,22.18,28.71,81.43,3.67,2022
626,Denguélé,Cocotier,2020-10-22,400.67,238.45,22.18,28.71,81.43,3.67,2022
626,Denguélé,Cocotier,2021-09-25,473.6,238.45,22.18,28.71,81.43,3.67,2022
626,Denguélé,Cocotier,2022-05-01,251.39,238.45,22.18,28.71,81.43,3.67,2022
626,Denguélé,Cocotier,2022-06-24,191.53,238.45,22.18,28.71,81.43,3.67,2022
626,Denguélé,Cocotier,2022-12-05,387.75,238.45,22.18,28.71,81.43,3.67,2022
626,Denguélé,Cocotier,2023-11-02,147.17,238.45,22.18,28.71,81.43,3.67,2022
627,Denguélé,Teck,2021-02-28,55.62,459.7,19.97,39.88,92.79,9.6,2022
627,Denguélé,Teck,2021-12-18,142.66,459.7,19.97,39.88,92.79,9.6,2022
627,Denguélé,Teck,2022-05-26,130.74,459.7,19.97,39.88,92.79,9.6,2022
627,Denguélé,Teck,2024-02-04,46.28,459.7,19.97,39.88,92.79,9.6,2022
627,Denguélé,Teck,2024-08-02,27.97,459.7,19.97,39.88,92.79,9.6,2022
628,Denguélé,Acajou,2023-10-09,270.97,460.42,21.17,36.95,67.13,3.28,2022
629,Denguélé,Iroko,2019-04-26,317.5,394.59,19.98,26.3,89.98,5.62,2022
629,Denguélé,Iroko,2020-08-28,149.7,394.59,19.98,26.3,89.98,5.62,2022
629,Denguélé,Iroko,2021-06-04,248.84,394.59,19.98,26.3,89.98,5.62,2022
629,Denguélé,Iroko,2021-10-11,312.88,394.59,19.98,26.3,89.98,5.62,2022
630,Denguélé,Samba,2019-09-15,409.58,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2020-03-31,99.12,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2020-10-22,382.51,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2021-01-01,313.86,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2021-06-10,197.74,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2022-06-20,352.1,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2022-08-13,56.05,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2023-01-24,407.17,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2023-09-13,455.05,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2023-09-16,433.71,493.32,18.74,30.56,69.33,5.79,2022
630,Denguélé,Samba,2024-04-23,439.96,493.32,18.74,30.56,69.33,5.79,2022
631,Denguélé,Eucalyptus,2020-12-06,299.51,105.72,18.27,26.8,99.88,5.89,2022
631,Denguélé,Eucalyptus,2022-02-12,119.89,105.72,18.27,26.8,99.88,5.89,2022
631,Denguélé,Eucalyptus,2022-03-08,37.59,105.72,18.27,26.8,99.88,5.89,2022
631,Denguélé,Eucalyptus,2023-05-03,90.49,105.72,18.27,26.8,99.88,5.89,2022
631,Denguélé,Eucalyptus,2023-06-06,251.14,105.72,18.27,26.8,99.88,5.89,2022
631,Denguélé,Eucalyptus,2023-08-06,242.35,105.72,18.27,26.8,99.88,5.89,2022
631,Denguélé,Eucalyptus,2024-07-29,295.69,105.72,18.27,26.8,99.88,5.89,2022
632,Gôh-Djiboua,Cacao,2019-11-26,465.55,230.74,21.37,34.89,81.34,3.32,2022
632,Gôh-Djiboua,Cacao,2020-03-26,205.1,230.74,21.37,34.89,81.34,3.32,2022
632,Gôh-Djiboua,Cacao,2021-05-01,73.29,230.74,21.37,34.89,81.34,3.32,2022
632,Gôh-Djiboua,Cacao,2023-11-02,143.97,230.74,21.37,34.89,81.34,3.32,2022
633,Gôh-Djiboua,Café,2022-04-18,95.44,58.53,16.43,36.42,79.03,4.84,2022
633,Gôh-Djiboua,Café,2023-04-05,482.17,58.53,16.43,36.42,79.03,4.84,2022
634,Gôh-Djiboua,Palmier à huile,2019-02-04,193.69,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2019-05-20,332.76,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2020-10-12,27.91,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2020-10-31,225.67,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2021-04-24,268.57,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2021-07-27,96.95,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2021-08-19,354.79,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2021-09-18,26.85,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2023-02-19,204.95,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2024-04-24,253.22,104.67,18.7,32.27,91.06,4.5,2022
634,Gôh-Djiboua,Palmier à huile,2024-06-25,307.03,104.67,18.7,32.27,91.06,4.5,2022
635,Gôh-Djiboua,Hévéa,2019-02-17,492.97,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2019-06-09,351.03,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2020-12-30,475.4,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2021-02-08,110.44,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2021-12-15,236.71,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2022-11-22,292.49,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2022-12-24,84.9,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2023-09-12,165.82,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2024-05-05,186.88,368.72,20.12,35.2,88.73,2.45,2022
635,Gôh-Djiboua,Hévéa,2024-09-10,186.15,368.72,20.12,35.2,88.73,2.45,2022
636,Gôh-Djiboua,Anacardier,2019-01-24,108.8,33.33,20.18,27.25,76.94,8.26,2022
636,Gôh-Djiboua,Anacardier,2019-06-17,179.71,33.33,20.18,27.25,76.94,8.26,2022
636,Gôh-Djiboua,Anacardier,2022-10-12,181.95,33.33,20.18,27.25,76.94,8.26,2022
636,Gôh-Djiboua,Anacardier,2022-11-30,344.67,33.33,20.18,27.25,76.94,8.26,2022
636,Gôh-Djiboua,Anacardier,2023-08-14,448.81,33.33,20.18,27.25,76.94,8.26,2022
636,Gôh-Djiboua,Anacardier,2024-06-27,429.18,33.33,20.18,27.25,76.94,8.26,2022
637,Gôh-Djiboua,Mangue,2020-01-26,200.2,352.79,21.88,30.62,96.11,5.42,2022
637,Gôh-Djiboua,Mangue,2020-01-29,128.51,352.79,21.88,30.62,96.11,5.42,2022
637,Gôh-Djiboua,Mangue,2021-05-11,42.87,352.79,21.88,30.62,96.11,5.42,2022
637,Gôh-Djiboua,Mangue,2021-07-14,200.71,352.79,21.88,30.62,96.11,5.42,2022
637,Gôh-Djiboua,Mangue,2024-05-01,320.37,352.79,21.88,30.62,96.11,5.42,2022
637,Gôh-Djiboua,Mangue,2024-06-27,308.69,352.79,21.88,30.62,96.11,5.42,2022
637,Gôh-Djiboua,Mangue,2024-11-27,136.36,352.79,21.88,30.62,96.11,5.42,2022
638,Gôh-Djiboua,Goyave,2019-07-10,184.49,368.75,19.52,28.37,63.02,1.76,2022
638,Gôh-Djiboua,Goyave,2019-07-12,252.27,368.75,19.52,28.37,63.02,1.76,2022
638,Gôh-Djiboua,Goyave,2020-11-19,307.29,368.75,19.52,28.37,63.02,1.76,2022
638,Gôh-Djiboua,Goyave,2021-05-31,68.73,368.75,19.52,28.37,63.02,1.76,2022
638,Gôh-Djiboua,Goyave,2024-01-03,316.67,368.75,19.52,28.37,63.02,1.76,2022
638,Gôh-Djiboua,Goyave,2024-10-25,387.3,368.75,19.52,28.37,63.02,1.76,2022
639,Gôh-Djiboua,Papaye,2022-01-10,100.42,393.17,15.89,31.26,85.18,5.2,2022
640,Gôh-Djiboua,Cocotier,2019-06-17,350.03,15.48,18.88,27.4,78.14,3.51,2022
640,Gôh-Djiboua,Cocotier,2020-08-27,111.86,15.48,18.88,27.4,78.14,3.51,2022
640,Gôh-Djiboua,Cocotier,2022-10-04,159.26,15.48,18.88,27.4,78.14,3.51,2022
640,Gôh-Djiboua,Cocotier,2022-11-17,51.57,15.48,18.88,27.4,78.14,3.51,2022
640,Gôh-Djiboua,Cocotier,2024-06-02,12.48,15.48,18.88,27.4,78.14,3.51,2022
640,Gôh-Djiboua,Cocotier,2024-08-10,18.13,15.48,18.88,27.4,78.14,3.51,2022
641,Gôh-Djiboua,Teck,2022-03-05,477.43,466.46,23.28,35.46,95.21,4.68,2022
641,Gôh-Djiboua,Teck,2022-06-03,185.5,466.46,23.28,35.46,95.21,4.68,2022
641,Gôh-Djiboua,Teck,2022-11-24,98.9,466.46,23.28,35.46,95.21,4.68,2022
641,Gôh-Djiboua,Teck,2023-07-14,261.85,466.46,23.28,35.46,95.21,4.68,2022
641,Gôh-Djiboua,Teck,2023-10-19,230.77,466.46,23.28,35.46,95.21,4.68,2022
641,Gôh-Djiboua,Teck,2024-10-19,464.88,466.46,23.28,35.46,95.21,4.68,2022
641,Gôh-Djiboua,Teck,2024-11-02,219.81,466.46,23.28,35.46,95.21,4.68,2022
642,Gôh-Djiboua,Acajou,2020-05-17,484.96,140.76,23.73,26.69,67.38,7.21,2022
642,Gôh-Djiboua,Acajou,2023-05-13,210.61,140.76,23.73,26.69,67.38,7.21,2022
643,Gôh-Djiboua,Iroko,2019-06-22,459.48,238.01,18.76,30.92,87.74,7.94,2022
643,Gôh-Djiboua,Iroko,2019-12-20,386.8,238.01,18.76,30.92,87.74,7.94,2022
643,Gôh-Djiboua,Iroko,2020-05-13,49.86,238.01,18.76,30.92,87.74,7.94,2022
644,Gôh-Djiboua,Samba,2019-04-05,454.17,280.64,22.71,32.41,61.46,3.6,2022
644,Gôh-Djiboua,Samba,2020-03-25,32.27,280.64,22.71,32.41,61.46,3.6,2022
644,Gôh-Djiboua,Samba,2021-01-18,265.9,280.64,22.71,32.41,61.46,3.6,2022
644,Gôh-Djiboua,Samba,2021-12-20,289.25,280.64,22.71,32.41,61.46,3.6,2022
645,Gôh-Djiboua,Eucalyptus,2020-02-08,329.46,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2020-12-21,351.05,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2021-09-04,482.86,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2022-03-24,408.32,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2022-06-14,223.7,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2022-09-08,312.93,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2023-10-10,89.0,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2024-02-01,429.29,336.07,22.62,28.56,96.26,5.48,2022
645,Gôh-Djiboua,Eucalyptus,2024-03-08,376.26,336.07,22.62,28.56,96.26,5.48,2022
646,Lacs,Cacao,2019-04-09,153.15,181.2,20.81,34.48,93.62,6.03,2022
646,Lacs,Cacao,2020-09-06,199.19,181.2,20.81,34.48,93.62,6.03,2022
646,Lacs,Cacao,2021-11-09,127.39,181.2,20.81,34.48,93.62,6.03,2022
646,Lacs,Cacao,2022-06-15,224.36,181.2,20.81,34.48,93.62,6.03,2022
646,Lacs,Cacao,2022-10-18,302.73,181.2,20.81,34.48,93.62,6.03,2022
646,Lacs,Cacao,2023-09-04,17.13,181.2,20.81,34.48,93.62,6.03,2022
647,Lacs,Café,2023-04-02,495.13,226.64,20.24,31.61,76.39,9.62,2022
647,Lacs,Café,2024-08-19,236.64,226.64,20.24,31.61,76.39,9.62,2022
647,Lacs,Café,2024-09-05,32.54,226.64,20.24,31.61,76.39,9.62,2022
647,Lacs,Café,2024-09-22,447.35,226.64,20.24,31.61,76.39,9.62,2022
648,Lacs,Palmier à huile,2019-11-30,470.52,120.35,16.22,27.96,70.7,3.24,2022
648,Lacs,Palmier à huile,2020-09-18,153.67,120.35,16.22,27.96,70.7,3.24,2022
648,Lacs,Palmier à huile,2020-09-29,266.95,120.35,16.22,27.96,70.7,3.24,2022
648,Lacs,Palmier à huile,2021-05-31,270.98,120.35,16.22,27.96,70.7,3.24,2022
648,Lacs,Palmier à huile,2022-11-30,32.2,120.35,16.22,27.96,70.7,3.24,2022
649,Lacs,Hévéa,2019-03-07,475.7,303.87,20.13,28.46,83.27,9.67,2022
649,Lacs,Hévéa,2019-03-25,78.24,303.87,20.13,28.46,83.27,9.67,2022
649,Lacs,Hévéa,2021-04-14,94.95,303.87,20.13,28.46,83.27,9.67,2022
649,Lacs,Hévéa,2022-10-01,318.41,303.87,20.13,28.46,83.27,9.67,2022
649,Lacs,Hévéa,2023-01-26,133.69,303.87,20.13,28.46,83.27,9.67,2022
649,Lacs,Hévéa,2024-07-30,332.87,303.87,20.13,28.46,83.27,9.67,2022
650,Lacs,Anacardier,2020-01-12,22.44,400.0,20.53,30.95,91.08,5.48,2022
650,Lacs,Anacardier,2020-02-19,320.22,400.0,20.53,30.95,91.08,5.48,2022
650,Lacs,Anacardier,2020-07-15,231.59,400.0,20.53,30.95,91.08,5.48,2022
650,Lacs,Anacardier,2023-09-11,95.93,400.0,20.53,30.95,91.08,5.48,2022
651,Lacs,Mangue,2019-09-20,446.66,174.05,18.72,25.02,72.53,3.16,2022
651,Lacs,Mangue,2021-09-22,21.4,174.05,18.72,25.02,72.53,3.16,2022
651,Lacs,Mangue,2021-10-17,414.96,174.05,18.72,25.02,72.53,3.16,2022
651,Lacs,Mangue,2022-01-26,315.42,174.05,18.72,25.02,72.53,3.16,2022
651,Lacs,Mangue,2022-12-10,285.03,174.05,18.72,25.02,72.53,3.16,2022
652,Lacs,Goyave,2020-03-05,485.04,395.02,18.05,26.21,83.21,6.01,2022
652,Lacs,Goyave,2020-08-13,278.88,395.02,18.05,26.21,83.21,6.01,2022
652,Lacs,Goyave,2022-02-16,171.09,395.02,18.05,26.21,83.21,6.01,2022
653,Lacs,Papaye,2019-05-07,166.82,148.27,18.5,36.62,74.54,1.68,2022
653,Lacs,Papaye,2020-06-23,39.93,148.27,18.5,36.62,74.54,1.68,2022
653,Lacs,Papaye,2021-05-06,120.06,148.27,18.5,36.62,74.54,1.68,2022
653,Lacs,Papaye,2024-01-12,79.05,148.27,18.5,36.62,74.54,1.68,2022
653,Lacs,Papaye,2024-03-24,450.05,148.27,18.5,36.62,74.54,1.68,2022
654,Lacs,Cocotier,2020-02-08,112.58,423.53,15.24,38.48,71.64,4.18,2022
654,Lacs,Cocotier,2020-06-22,32.76,423.53,15.24,38.48,71.64,4.18,2022
654,Lacs,Cocotier,2022-04-16,309.61,423.53,15.24,38.48,71.64,4.18,2022
654,Lacs,Cocotier,2024-10-30,306.83,423.53,15.24,38.48,71.64,4.18,2022
655,Lacs,Teck,2020-10-24,90.19,316.31,24.32,26.54,88.6,1.06,2022
655,Lacs,Teck,2021-11-11,51.82,316.31,24.32,26.54,88.6,1.06,2022
656,Lacs,Acajou,2020-12-09,419.3,377.57,21.2,35.56,62.49,7.94,2022
656,Lacs,Acajou,2021-04-14,25.28,377.57,21.2,35.56,62.49,7.94,2022
656,Lacs,Acajou,2022-10-16,150.0,377.57,21.2,35.56,62.49,7.94,2022
656,Lacs,Acajou,2024-02-09,23.0,377.57,21.2,35.56,62.49,7.94,2022
657,Lacs,Iroko,2019-09-04,401.71,58.53,16.43,36.42,70.51,6.75,2022
657,Lacs,Iroko,2020-11-25,371.64,58.53,16.43,36.42,70.51,6.75,2022
657,Lacs,Iroko,2023-05-24,267.01,58.53,16.43,36.42,70.51,6.75,2022
657,Lacs,Iroko,2023-10-20,88.73,58.53,16.43,36.42,70.51,6.75,2022
657,Lacs,Iroko,2024-11-07,129.15,58.53,16.43,36.42,70.51,6.75,2022
658,Lacs,Samba,2019-05-06,435.61,143.27,20.91,25.46,87.69,4.82,2022
658,Lacs,Samba,2019-09-20,274.28,143.27,20.91,25.46,87.69,4.82,2022
658,Lacs,Samba,2021-12-04,107.37,143.27,20.91,25.46,87.69,4.82,2022
658,Lacs,Samba,2023-02-05,101.42,143.27,20.91,25.46,87.69,4.82,2022
659,Lacs,Eucalyptus,2019-10-07,471.32,470.23,24.54,38.72,94.92,8.1,2022
659,Lacs,Eucalyptus,2021-12-04,315.22,470.23,24.54,38.72,94.92,8.1,2022
659,Lacs,Eucalyptus,2022-09-23,264.88,470.23,24.54,38.72,94.92,8.1,2022
660,Lagunes,Cacao,2019-06-12,52.59,200.38,20.6,27.33,63.61,1.92,2022
660,Lagunes,Cacao,2020-12-21,148.11,200.38,20.6,27.33,63.61,1.92,2022
660,Lagunes,Cacao,2021-10-02,436.25,200.38,20.6,27.33,63.61,1.92,2022
660,Lagunes,Cacao,2022-10-20,383.6,200.38,20.6,27.33,63.61,1.92,2022
660,Lagunes,Cacao,2023-04-15,59.72,200.38,20.6,27.33,63.61,1.92,2022
660,Lagunes,Cacao,2023-09-02,53.46,200.38,20.6,27.33,63.61,1.92,2022
660,Lagunes,Cacao,2024-05-04,174.94,200.38,20.6,27.33,63.61,1.92,2022
661,Lagunes,Café,2020-04-13,474.74,363.34,18.05,37.44,68.27,9.7,2022
661,Lagunes,Café,2021-06-07,359.54,363.34,18.05,37.44,68.27,9.7,2022
661,Lagunes,Café,2022-01-19,405.04,363.34,18.05,37.44,68.27,9.7,2022
661,Lagunes,Café,2022-06-22,339.23,363.34,18.05,37.44,68.27,9.7,2022
661,Lagunes,Café,2022-07-04,446.1,363.34,18.05,37.44,68.27,9.7,2022
661,Lagunes,Café,2023-11-22,184.81,363.34,18.05,37.44,68.27,9.7,2022
662,Lagunes,Palmier à huile,2020-12-14,211.09,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2021-07-31,275.93,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2021-09-09,401.93,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2022-01-01,424.76,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2023-01-23,25.4,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2023-04-05,388.44,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2023-04-20,410.37,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2024-06-20,161.67,356.98,23.23,37.06,85.76,7.54,2022
662,Lagunes,Palmier à huile,2024-07-17,321.84,356.98,23.23,37.06,85.76,7.54,2022
663,Lagunes,Hévéa,2019-10-16,399.07,308.57,22.07,27.51,98.49,9.17,2022
663,Lagunes,Hévéa,2023-09-27,256.67,308.57,22.07,27.51,98.49,9.17,2022
663,Lagunes,Hévéa,2024-07-14,419.63,308.57,22.07,27.51,98.49,9.17,2022
664,Lagunes,Anacardier,2019-04-14,185.65,270.82,21.33,28.87,77.85,7.63,2022
664,Lagunes,Anacardier,2019-10-13,204.62,270.82,21.33,28.87,77.85,7.63,2022
664,Lagunes,Anacardier,2020-08-24,256.29,270.82,21.33,28.87,77.85,7.63,2022
664,Lagunes,Anacardier,2022-12-11,56.28,270.82,21.33,28.87,77.85,7.63,2022
665,Lagunes,Mangue,2019-01-15,493.77,424.61,21.58,33.52,81.64,5.84,2022
665,Lagunes,Mangue,2022-02-20,89.84,424.61,21.58,33.52,81.64,5.84,2022
665,Lagunes,Mangue,2023-11-17,221.65,424.61,21.58,33.52,81.64,5.84,2022
666,Lagunes,Goyave,2021-08-04,339.13,198.46,16.33,33.51,64.04,8.64,2022
666,Lagunes,Goyave,2021-10-08,169.34,198.46,16.33,33.51,64.04,8.64,2022
667,Lagunes,Papaye,2019-01-11,169.45,161.81,19.89,36.56,73.7,9.75,2022
667,Lagunes,Papaye,2019-01-23,401.71,161.81,19.89,36.56,73.7,9.75,2022
667,Lagunes,Papaye,2020-12-09,94.91,161.81,19.89,36.56,73.7,9.75,2022
